HGNC.symbol,MGI.symbol
AFDN,Afdn
CERCAM,Cercam
B4GALT7,B4galt7
RPL27,Rpl27
TRPM4,Trpm4
MAP2K4,Map2k4
A3GALT2,A3galt2
CIB3,Cib3
HTR6,Htr6
CD3G,Cd3g
CRISP1,Crisp4
PIGL,Pigl
CPTP,Cptp
PGAP6,Pgap6
KRTAP9-1,Krtap9-5
LILRA5,Pirb
LILRA5,Pira1
LILRA5,Pira13
LILRA5,Pira2
LILRA5,Pira12
LILRA5,Lilra6
LILRA5,Lilra5
CLEC2D,Clec2h
CLEC2D,Clec2i
CLEC2D,Clec2g
CLEC2D,Clec2e
CLEC2D,Clec2d
SUPT20H,Supt20
CSK,Csk
TRIM39,Trim39
PLXNC1,Plxnc1
EPRS1,Eprs
OR13A1,Olfr211
OR2AP1,Olfr765
OR2AP1,Olfr767
SCN9A,Scn9a
HOXC10,Hoxc10
MIR490,Mir490
DENND5A,Dennd5a
TMEM238L,Tmem238l
NTPCR,Ntpcr
RHBDL3,Rhbdl3
TAOK1,Taok1
NCAN,Ncan
AEN,Aen
UBXN8,Ubxn8
KRT17,Krt17
FAM234B,Fam234b
RESF1,Resf1
PDPN,Pdpn
MGAT4B,Mgat4b
HECTD3,Hectd3
HAP1,Hap1
N4BP1,N4bp1
STK32B,Stk32b
LAMTOR5,Lamtor5
NUB1,Nub1
PSME1,Psme1
SEL1L3,Sel1l3
LIMS4,Lims1
ZMAT4,Zmat4
NCEH1,Nceh1
SRARP,Srarp
ACVR2B,Acvr2b
QPRT,Qprt
FAM25A,Fam25c
NKX6-3,Nkx6-3
FST,Fst
SLC9A5,Slc9a5
SP7,Sp7
TFAM,Tfam
ICMT,Icmt
OSBPL8,Osbpl8
PUM2,Pum2
TLE1,Tle1
SDC1,Sdc1
ATF4,Atf4
RNU6-72P,Gm22165
R3HDM1,R3hdm1
MSGN1,Msgn1
MYBPHL,Mybphl
ATP2B1,Atp2b1
GRIK3,Grik3
SNORA70J,Gm23996
SNORA70J,Gm25979
RABGGTA,Rabggta
TAL1,Tal1
ESRRG,Esrrg
MSL3,Msl3
MSL3,Msl3l2
AP3S2,Ap3s2
MCM3AP,Mcm3ap
TMEM200A,Tmem200a
MID1,Mid1
ARMC6,Armc6
MLLT3,Mllt3
IGFBP7,Igfbp7
RRP36,Rrp36
AIFM2,Aifm2
TFEB,Tfeb
TAB2,Tab2
DPY19L1,Dpy19l1
ZGPAT,Zgpat
CPNE9,Cpne9
GZMK,Gzmk
BCLAF1,Bclaf1
STX18,Stx18
WSB1,Wsb1
SEMA3D,Sema3d
NFATC4,Nfatc4
PIK3R2,Pik3r2
TTLL10,Ttll10
BLOC1S1,Bloc1s1
MRPS14,Mrps14
DEFB116,Defb29
SLC15A5,Slc15a5
TAS2R46,Tas2r120
TAS2R46,Tas2r136
DZIP1L,Dzip1l
SGO2,Sgo2b
SGO2,Sgo2a
DPY30,Dpy30
PLPP4,Plpp4
MIB1,Mib1
DCBLD1,Dcbld1
CTTNBP2NL,Cttnbp2nl
PLEKHS1,Plekhs1
SCARNA18,Gm24507
RNU4-12P,Gm25899
ARL4D,Arl4d
ZNF771,Zfp771
GDPD4,Gdpd4
MXRA8,Mxra8
CPB1,Cpb1
PARP16,Parp16
LTBP1,Ltbp1
ETV6,Etv6
KCTD17,Kctd17
PPARD,Ppard
KCTD3,Kctd3
CCDC51,Ccdc51
AVPR1B,Avpr1b
SLC24A1,Slc24a1
YPEL5,Ypel5
CALN1,Caln1
DENND2A,Dennd2a
DDX49,Ddx49
RNA5S16,n-R5s108
RNA5S16,n-R5s123
RNA5S16,Rn5s
MSLN,Msln
PBXIP1,Pbxip1
TTYH1,Ttyh1
MACROH2A2,Macroh2a2
SLC30A6,Slc30a6
PRAMEF9,Pramel32
PRAMEF9,Pramel17
PRAMEF9,C130073F10Rik
PRAMEF9,Pramel18
PRAMEF9,Pramel19
PRAMEF9,Gm12790
PRAMEF9,Gm12789
PRAMEF9,Pramel21
PRAMEF9,Pramel22
PRAMEF9,Pramel23
PRAMEF9,Pramel24
PRAMEF9,Pramel25
PRAMEF9,Pramel26
PRAMEF9,Pramel27
PRAMEF9,Pramel11
PRAMEF9,Pramel16
PRAMEF9,Pramel28
PRAMEF9,Pramel14
PRAMEF9,Pramel4
PRAMEF9,Gm13102
PRAMEF9,Oog3
PRAMEF9,Oog2
PRAMEF9,Pramel29
PRAMEF9,Pramel5
PRAMEF9,Pramel30
PRAMEF9,Pramel31
PRAMEF9,Pramel15
PRAMEF9,Pramel13
PRAMEF9,Pramel33
PRAMEF9,Pramel34
PRAMEF9,Pramel35
PRAMEF9,Pramel36
PRAMEF9,Pramel37
PRAMEF9,Gm6351
PRAMEF9,Pramel38
PRAMEF9,Pramel39
PRAMEF9,Pramel40
PRAMEF9,AA792892
PRAMEF9,Pramel41
PRAMEF9,Pramel42
PRAMEF9,Pramel43
PRAMEF9,Pramel44
PRAMEF9,Gm6205
PRAMEF9,Gm3183
PRAMEF9,Gm6367
PRAMEF9,Pramel45
PRAMEF9,Gm16513
PRAMEF9,Pramel46
PRAMEF9,Pramel47
PRAMEF9,Pramel48
PRAMEF9,Gm3286
PRAMEF9,Pramel49
PRAMEF9,Pramel50
PRAMEF9,Gm7982
PRAMEF9,E330014E10Rik
RNU6-1175P,Gm25815
APOO,Apoo
RIMBP2,Rimbp2
ZG16,Zg16
PLN,Pln
BBS5,Bbs5
KCNC2,Kcnc2
RNU6-553P,Gm25294
IRF2BP2,Irf2bp2
PLCL1,Plcl1
PRICKLE4,Gm21981
PRICKLE4,Prickle4
CANT1,Cant1
ODAM,Odam
DMWD,Dmwd
UNC119B,Unc119b
LLGL1,Llgl1
GLIPR1L1,Glipr1l1
GLIPR1L1,Glipr1l3
SLC35F1,Slc35f1
GNB5,Gnb5
CDK15,Cdk15
ISYNA1,Isyna1
RAB3GAP2,Rab3gap2
SNRNP25,Snrnp25
SCN3B,Scn3b
RNA5S14,n-R5s103
RABGAP1L,Rabgap1l
RHO,Rho
CNIH4,Cnih4
CCDC153,Ccdc153
PLEKHA6,Plekha6
MPZL1,Mpzl1
PARD3B,Pard3b
TRAK2,Trak2
FAM219B,Fam219b
PFKFB4,Pfkfb4
MUC13,Muc13
METTL23,Mettl23
RANBP3L,Ranbp3l
RPL28,Rpl28
RUNX3,Runx3
QPCT,Qpct
AK4,Ak4
SUV39H2,Suv39h2
MYOG,Myog
BIRC6,Birc6
OR6A2,Olfr2
FAM151B,Fam151b
SNORA49,Gm26079
CYP11A1,Cyp11a1
PRKCG,Prkcg
GPBP1L1,Gpbp1l1
NEBL,Nebl
FBRSL1,Fbrsl1
DDHD2,Ddhd2
FUT4,Fut4
PPM1J,Ppm1j
DAB1,Dab1
DIABLO,Diablo
STXBP2,Stxbp2
S100A11,S100a11
P2RY1,P2ry1
SYT14,Syt14
VAMP3,Vamp3
POLN,Poln
PTK6,Ptk6
GPATCH3,Gpatch3
TAS2R16,Tas2r118
OR4B1,Olfr32
OR4B1,Olfr1270
OR4B1,Olfr142
OR4B1,Olfr1271
OR4B1,Olfr1272
OR4B1,Olfr1273-ps
PSMC3IP,Psmc3ip
FANCA,Fanca
GID8,Gid8
SV2B,Sv2b
RNU6-386P,Gm25985
TMEM181,Tmem181a
NLE1,Nle1
THOC1,Thoc1
KRT19,Krt19
CTSC,Ctsc
ARGLU1,Arglu1
KRTAP29-1,Krtap29-1
RNF41,Rnf41
SMG9,Smg9
CLCC1,Clcc1
SNORD65,Snord65
APOD,Apod
ARID3B,Arid3b
RAB11FIP3,Rab11fip3
MAPKAPK2,Mapkapk2
AGO4,Ago4
HTR5A,Htr5a
PSD3,Psd3
ZC2HC1A,Zc2hc1a
WASHC2C,Washc2
TRAV12-2,Trav7-6
CCNO,Ccno
ABCB11,Abcb11
KIF17,Kif17
PRKCSH,Prkcsh
P3R3URF-PIK3R3,Gm49337
P3R3URF-PIK3R3,Pik3r3
JOSD2,Josd2
NSL1,Nsl1
DECR2,Decr2
SLC35E1,Slc35e1
AGGF1,Aggf1
UBR2,Ubr2
PLEKHG1,Plekhg1
KLHL5,Klhl5
NFS1,Nfs1
PITPNM2,Pitpnm2
CLEC11A,Clec11a
DHFR,Dhfr
RANBP2,Ranbp2
AGRN,Agrn
CKM,Ckm
SND1,Snd1
ZBTB9,Zbtb9
ZBTB9,Gm50253
STAT2,Stat2
CFAP74,Cfap74
UGGT1,Uggt1
KCNMA1,Kcnma1
KLHL13,Klhl13
FZD10,Fzd10
DEFB128,Defb20
IFNA5,Ifna15
IFNA5,Ifna14
IFNA5,Ifna9
IFNA5,Ifna12
IFNA5,Ifna13
IFNA5,Ifna16
IFNA5,Ifna2
IFNA5,Ifnab
IFNA5,Ifna7
IFNA5,Ifna11
IFNA5,Ifna6
IFNA5,Ifna5
IFNA5,Ifna4
IFNA5,Ifna1
MTFR2,Mtfr2
CLEC4F,Clec4f
RNF39,Rnf39
CIAO2A,Ciao2a
RN7SL838P,Gm23153
ISG15,Isg15
SYN2,Syn2
SNORD55,Snord55
TMUB1,Tmub1
RAB20,Rab20
SPZ1,Spz1
NKTR,Nktr
NUDT3,Nudt3
PMM1,Pmm1
DDAH1,Ddah1
CAMSAP3,Camsap3
CYP4A22,Cyp4a30b
CYP4A22,Cyp4a10
CYP4A22,Cyp4a31
CYP4A22,Cyp4a32
TUBB3,Tubb3
BCL7C,Bcl7c
VEGFB,Vegfb
NDUFB3,Ndufb3
VTCN1,Vtcn1
IL7,Il7
TRAPPC2B,Trappc2
ZNF296,Zfp296
STAT5B,Stat5b
SYNGR1,Syngr1
DCAF8L2,Dcaf8l
MYG1,Myg1
LOXL3,Loxl3
RINT1,Rint1
ZNF22,Zfp422
GPRIN3,Gprin3
OSBPL9,Osbpl9
SPIN4,Spin4
PAQR8,Paqr8
YIF1B,Yif1b
FAM184A,Fam184a
NCOA6,Ncoa6
CYGB,Cygb
MIR488,Mir488
JUNB,Junb
MED13L,Med13l
BDH1,Bdh1
TMPRSS11E,Tmprss11e
SPP2,Spp2
RNU1-70P,Gm25260
ANXA4,Anxa4
CHIT1,Chit1
KLHL41,Klhl41
KLHDC4,Klhdc4
ATF7IP,Atf7ip
INPP1,Inpp1
NKAPL,Nkapl
TPRKB,Tprkb
RSPH9,Rsph9
GUCY2C,Gucy2c
TP53INP2,Trp53inp2
HMGB3,Hmgb3
SIDT2,Sidt2
ANPEP,Anpep
SNORA70I,Gm23996
SNORA70I,Gm25979
LURAP1,Lurap1
ETHE1,Ethe1
NIM1K,Nim1k
TSPAN14,Tspan14
UBE2F,Ube2f
DYNLRB1,Dynlrb1
ELAPOR2,Elapor2
APOA4,Apoa4
ARHGEF33,Arhgef33
ASPSCR1,Aspscr1
TRIOBP,Triobp
GPAT4,Gpat4
REM2,Rem2
RYK,Ryk
KRTAP4-6,Krtap4-7
KRTAP4-6,Gm11555
OR7G2,Olfr828
OR7G2,Olfr830
OR7G2,Olfr835
OR7G2,Olfr836
OR7G2,Olfr837
OR7G2,Olfr839-ps1
OR7G2,Olfr844
OR7G2,Olfr845
OR7G2,Olfr846
OR7G2,Olfr847
OR7G2,Olfr851
OR7G2,Olfr855
SOS1,Sos1
ARMC5,Armc5
SNORA70B,Gm23996
SNORA70B,Gm25979
SYT5,Syt5
MEIOC,Meioc
LGALS16,Lgals9
VN1R5,Vmn1r1
VN1R5,Vmn1r4
VN1R5,Vmn1r5
VN1R5,Vmn1r6
VN1R5,Vmn1r7
VN1R5,Vmn1r8
VN1R5,Vmn1r9
VN1R5,Vmn1r10
VN1R5,Vmn1r11
VN1R5,Vmn1r12
VN1R5,Vmn1r13
VN1R5,Vmn1r14
VN1R5,Vmn1r15
VN1R5,Vmn1r16
VN1R5,Vmn1r17
VN1R5,Vmn1r18
VN1R5,Vmn1r19
VN1R5,Vmn1r20
VN1R5,Vmn1r21
VN1R5,Vmn1r22
VN1R5,Vmn1r23
VN1R5,Vmn1r24
VN1R5,Vmn1r25
VN1R5,Vmn1r26
VN1R5,Vmn1r27
VN1R5,Vmn1r28
VN1R5,Vmn1r29
VN1R5,Vmn1r30
VN1R5,Vmn1r31
VN1R5,Vmn1r32
VN1R5,Vmn1r33
VN1R5,Vmn1r34
VN1R5,Vmn1r35
VN1R5,Vmn1r36
VN1R5,Vmn1r37
VN1R5,Vmn1r38
VN1R5,Vmn1r39
ANKRD16,Ankrd16
KIF7,Kif7
CFAP58,Cfap58
CKMT1B,Ckmt1
ALOX5AP,Alox5ap
MIR125B1,Mir125b-1
TRIM63,Trim63
NPY4R2,Npy4r
KCNK1,Kcnk1
FBXL22,Fbxl22
CTNNB1,Ctnnb1
GAK,Gak
ANKRD49,Ankrd49
TTC28,Ttc28
OR6C74,Olfr821
RASGEF1B,Rasgef1b
BRF1,Brf1
GHDC,Ghdc
TAF7L,Taf7l2
OXSR1,Oxsr1
HACD1,Hacd1
OR10V1,Olfr1420
ITPR1,Itpr1
PRPF31,Prpf31
C1orf52,2410004B18Rik
WDR5,Wdr5
ZFP69,Zfp69
EPB41L5,Epb41l5
RNU6-3P,Gm25829
RNU6-3P,Gm24486
RNU6-3P,Gm24873
RNU6-3P,Gm24693
BPIFB3,Bpifb3
STX7,Stx7
HSCB,Hscb
SNORD70B,Gm26293
PRL,Prl2c3
PRL,Prl2c2
PRL,Prl2c5
CFAP97D1,Cfap97d1
MBD3L5,Mbd3l2
CDX2,Cdx2
YTHDF1,Ythdf1
S100A5,S100a5
MORC2,Morc2b
SEPHS1,Sephs1
HGSNAT,Hgsnat
SLC38A7,Slc38a7
IPO4,Ipo4
CPNE7,Cpne7
SHLD2,Shld2
NAT8L,Nat8l
DDX41,Ddx41
RTL4,Rtl4
RRAD,Rrad
ALOX15B,Alox8
GEMIN6,Gemin6
TIMP1,Timp1
FGF10,Fgf10
PCGF6,Pcgf6
KCNC3,Kcnc3
FOXJ3,Foxj3
SSUH2,Ssu2
ZCCHC14,Zcchc14
SC5D,Sc5d
HGH1,Hgh1
GGT5,Ggt5
SLFN13,Slfn9
SLFN13,Slfn8
PTPN4,Ptpn4
FBRS,Fbrs
ZNF703,Zfp703
EZR,Ezr
KLRC4-KLRK1,Clec2m
KLRC4-KLRK1,Klre1
KLRC4-KLRK1,Klri1
KLRC4-KLRK1,Klri2
SARS1,Sars
EMC8,Emc8
MAPRE1,Mapre1
SOWAHC,Sowahc
CFAP43,Cfap43
SALL1,Sall1
KLF14,Klf14
ANKRD45,Ankrd45
ST20-MTHFS,Mthfsl
ST20-MTHFS,Mthfs
DACT2,Dact2
CENPC,Cenpc1
C21orf58,2610028H24Rik
AADACL2,Aadacl2
CFAP221,Cfap221
RNF207,Rnf207
CCDC61,Ccdc61
CACNA2D1,Cacna2d1
OXLD1,Oxld1
FAIM,Faim
H1-5,H1f5
RN7SL582P,Gm26461
OPTC,Optc
SLC30A10,Slc30a10
RNU6-123P,Gm24374
CCDC40,Ccdc40
PKN3,Pkn3
CXCR5,Cxcr5
PPP1R15B,Ppp1r15b
PEG10,Peg10
SRD5A2,Srd5a2
COQ9,Coq9
DEFB105A,Defb12
MROH6,Mroh6
HYAL4,Hyal4
FOXL1,Foxl1
FAM71E1,Fam71e1
EP400,Ep400
SLC15A4,Slc15a4
NPY1R,Npy1r
SYTL5,Sytl5
RNU6-288P,Gm23819
TAF4,Taf4
THBS2,Thbs2
NEK10,Nek10
ITIH2,Itih2
SNORD88C,Gm26247
MRPL52,Mrpl52
RAB4B,Rab4b
OR10Q1,Olfr1491
OR10Q1,Olfr1494
OR10Q1,Olfr1495
COX6B2,Cox6b2
UTP6,Utp6
PSMB11,Psmb11
NAV3,Nav3
OCEL1,Ocel1
PPP1R13L,Ppp1r13l
MED12,Med12
SEPTIN1,Septin1
FBXO21,Fbxo21
OR2J2,Olfr137
RHOT1,Rhot1
COPG2,Copg2
CCDC136,Ccdc136
HENMT1,Henmt1
CS,Csl
CS,Cs
SLC22A3,Slc22a3
ZNF248,Zfp248
MPC2,Mpc2
CSRNP1,Csrnp1
USP14,Usp14
NTRK3,Ntrk3
PHC2,Phc2
FCHO1,Fcho1
MRTFA,Mrtfa
UQCC1,Uqcc1
KCNQ2,Kcnq2
DPF2,Dpf2
PDZD11,Pdzd11
FAR1,Far1
FOXF1,Foxf1
MPP4,Mpp4
DERA,Dera
METRNL,Metrnl
SLC6A13,Slc6a13
FBXO27,Fbxo27
KCNIP4,Kcnip4
IL31,Il31
AQP11,Aqp11
VAV3,Vav3
SNORA70G,Gm23996
SNORA70G,Gm25979
SYT9,Syt9
RCAN2,Rcan2
TAS2R38,Tas2r138
PYCARD,Pycard
FEZ2,Fez2
PRSS8,Prss8
KLF3,Klf3
LECT2,Lect2
GMPPB,Gmppb
CHTF18,Chtf18
CHST2,Chst2
ADAMTS7,Adamts7
MCM5,Mcm5
CPNE5,Cpne5
SPESP1,Spesp1
RNU6-448P,Gm23331
ACAP2,Acap2
STMN3,Stmn3
ACP4,Acp4
PRXL2B,Prxl2b
WIZ,Wiz
RNASE12,Rnase12
YBX3,Ybx3
PRDX6,Prdx6
CYP4F8,Cyp4f17
CYP4F8,Cyp4f16
CYP4F8,Cyp4f37
CYP4F8,Cyp4f13
IFNA17,Ifna15
IFNA17,Ifna14
IFNA17,Ifna9
IFNA17,Ifna12
IFNA17,Ifna13
IFNA17,Ifna16
IFNA17,Ifna2
IFNA17,Ifnab
IFNA17,Ifna7
IFNA17,Ifna11
IFNA17,Ifna6
IFNA17,Ifna5
IFNA17,Ifna4
IFNA17,Ifna1
HCRT,Hcrt
PEX26,Pex26
COTL1,Cotl1
CTSG,Ctsg
DYNLRB2,Dynlrb2
FLNC,Flnc
C1QL1,C1ql1
CCDC24,Ccdc24
CHKA,Chka
C10orf99,2610528A11Rik
POU6F2,Pou6f2
ZNF629,Zfp629
INTS4,Ints4
GTF3C4,Gtf3c4
GPM6B,Gpm6b
RNA5S2,n-R5s144
RANGAP1,Rangap1
MYBPH,Mybph
TCF25,Tcf25
ARHGEF15,Arhgef15
B4GALNT3,B4galnt3
FBXO46,Fbxo46
MEF2A,Mef2a
FAM126A,Fam126a
CCM2L,Ccm2l
C1QTNF6,C1qtnf6
SP140,Sp100
RASAL2,Rasal2
METTL5,Mettl5
MFNG,Mfng
RUSF1,Rusf1
NOL9,Nol9
ANP32A,Anp32a
RHAG,Rhag
MIR138-2,Mir138-2
TBPL1,Tbpl1
CIB1,Cib1
CD2AP,Cd2ap
CLCNKB,Clcnka
CLCNKB,Clcnkb
NFKB2,Nfkb2
FAM193B,Fam193b
SEC16B,Sec16b
HSPA8,Hspa8
PHLDA1,Phlda1
POMGNT2,Pomgnt2
OSGEPL1,Osgepl1
DYNLT2,Dynlt2a3
DYNLT2,Dynlt2a2
DYNLT2,Dynlt2a1
MIR26A1,Mir26a-1
JPH4,Jph4
PCSK5,Pcsk5
RPS6KC1,Rps6kc1
USB1,Usb1
TIPARP,Tiparp
AMOTL2,Amotl2
FRY,Fry
PI15,Pi15
RAET1E,Raet1e
RAET1E,Raet1d
TULP1,Tulp1
IFNA1,Ifna15
IFNA1,Ifna14
IFNA1,Ifna9
IFNA1,Ifna12
IFNA1,Ifna13
IFNA1,Ifna16
IFNA1,Ifna2
IFNA1,Ifnab
IFNA1,Ifna7
IFNA1,Ifna11
IFNA1,Ifna6
IFNA1,Ifna5
IFNA1,Ifna4
IFNA1,Ifna1
KIAA0100,2610507B11Rik
SLC45A3,Slc45a3
DEF6,Def6
PMF1,Pmf1
E2F1,E2f1
CLPS,Clps
SLC22A14,Slc22a14
PDK4,Pdk4
DEFB127,Defb22
DEFB127,Defb34
TMEM50A,Tmem50a
NFKBIE,Nfkbie
MIR218-1,Mir218-1
BBS2,Bbs2
H4C4,H4c6
CACNA2D4,Cacna2d4
SLC47A1,Slc47a1
MOG,Mog
ATP6V0D1,Atp6v0d1
TRAK1,Trak1
AS3MT,As3mt
EMP1,Emp1
ATXN7L2,Atxn7l2
MYO7A,Myo7a
ABCF1,Abcf1
MYL3,Myl3
TRIM55,Trim55
FAM234A,Fam234a
ENGASE,Engase
HCK,Hck
CCRL2,Ccrl2
SGCD,Sgcd
RNU6-836P,Gm22605
GLE1,Gle1
DNAJC27,Dnajc27
UNKL,Unkl
DFFB,Dffb
PAPPA2,Pappa2
ZDHHC7,Zdhhc7
CMKLR1,Cmklr1
SBSPON,Sbspon
RHCE,Rhd
COPS8,Cops8
UNC93B1,Unc93b1
MIR200B,Mir200b
SNORA27,Gm23202
AAK1,Aak1
FABP5,Fabp5
ETFBKMT,Etfbkmt
LGALS2,Lgals2
WARS2,Wars2
MDH1B,Mdh1b
PHF13,Phf13
DNAJC7,Dnajc7
ABHD2,Abhd2
SNORA3A,Snora3
ENPP3,Enpp3
CYP1B1,Cyp1b1
GLMN,Glmn
UCN2,Ucn2
TRIM40,Trim40
SERBP1,Serbp1
HCLS1,Hcls1
MINDY3,Mindy3
ZER1,Zer1
POLG,Polg
KIN,Kin
SP9,Sp9
PRELP,Prelp
FIZ1,Fiz1
SOX12,Sox12
CXCL6,Cxcl5
LMCD1,Lmcd1
S1PR2,S1pr2
MIR423,Mir423
SEC14L1,Sec14l1
ERMAP,Ermap
PABPC4,Pabpc4
IFI30,Ifi30
CARF,Carf
DPP8,Dpp8
PRR36,Prr36
MRPL32,Mrpl32
NCOA1,Ncoa1
BAALC,Baalc
TRBV4-2,Trbv5
AKIRIN1,Akirin1
ATF7,Gm28047
ATF7,Atf7
TRAPPC6A,Trappc6a
PML,Pml
RNA5S6,n-R5s138
CREB3L4,Creb3l4
CUL9,Cul9
TMC6,Tmc6
UBE2T,Ube2t
NKPD1,Nkpd1
PIWIL1,Piwil1
H3-3A,H3f3a
AACS,Aacs
SCTR,Sctr
TDGF1P3,Tdgf1
DHDDS,Dhdds
SYCE1L,Syce1l
RNF111,Rnf111
FNDC9,Fndc9
NT5C3B,Nt5c3b
TLCD1,Tlcd1
MOB1B,Mob1b
MICB,Mill1
MICB,Mill2
TARM1,Tarm1
UQCC2,Uqcc2
DLG1,Dlg1
TIMP2,Timp2
CCDC158,Ccdc158
STAR,Star
SLIT3,Slit3
TFAP2B,Tfap2b
TSACC,Tsacc
KSR2,Ksr2
PYCR2,Pycr2
MYZAP,Myzap
ANXA3,Anxa3
NXPH1,Nxph1
PLCG2,Plcg2
MYRIP,Myrip
SLC7A14,Slc7a14
COL23A1,Col23a1
MIA-RAB4B,Gm21983
MIA-RAB4B,Mia
GSPT2,Gspt2
EHD3,Ehd3
COMTD1,Comtd1
PPP1R18,Ppp1r18
DAXX,Daxx
CMTM8,Cmtm8
CPEB4,Cpeb4
EDEM1,Edem1
SLC22A13,Slc22a13
SLC22A13,Slc22a13b
B9D1,B9d1
LRPPRC,Lrpprc
GAN,Gan
VNN1,Vnn1
RAB28,Rab28
ARMC3,Armc3
CDKL2,Cdkl2
TNKS,Tnks
SDF4,Sdf4
DCAF8L1,Dcaf8l
RHOT2,Gm20683
RHOT2,Rhot2
LNPEP,Lnpep
PDGFRA,Pdgfra
UXT,Uxt
CDK5RAP1,Cdk5rap1
MIR185,Mir185
BTNL9,Btnl9
PTCH1,Ptch1
DKKL1,Dkkl1
STRA8,Stra8
RPL14,Rpl14
SNORA7A,Snora7a
CDK11A,Cdk11b
IPP,Ipp
C3orf49,Gm11100
IQCN,Iqcn
DUSP10,Dusp10
POTEA,Ankrd7
POTEA,Gm9495
POTEA,Gm7697
GK3P,Gk
CSF1,Csf1
SLC22A15,Slc22a15
RXRA,Rxra
MTHFD2,Mthfd2
LSM5,Lsm5
SEPTIN11,Septin11
S1PR5,S1pr5
C2CD4D,C2cd4d
LOXL1,Loxl1
FUCA1,Fuca1
SYTL2,Sytl2
HSPE1-MOB4,Mob4
FOXO6,Foxo6
SLC29A1,Slc29a1
TEX35,Tex35
RPS27L,Rps27l
KNCN,Kncn
MESP2,Mesp2
DHX29,Dhx29
USP1,Usp1
PODXL,Podxl
GBX1,Gbx1
MBD3L1,Mbd3l1
LAIR2,Gm49339
LAIR2,Lilr4b
LAIR2,Lilrb4a
TMEM88,Tmem88
UCMA,Ucma
NFILZ,Gm4125
ZNF569,Zfp74
ALDH1A3,Aldh1a3
RPSA,Rpsa
FAM161B,Fam161b
HELZ2,Helz2
ERICH2,Erich2
EFS,Efs
FOXD3,Foxd3
RNU6-856P,Gm26402
RNU6-685P,Gm23691
TBC1D9B,Tbc1d9b
KDM6B,Kdm6b
OR2J1,Olfr137
OSBPL10,Osbpl10
SPN,Spn
EIF4G3,Eif4g3
ARAF,Araf
CIDEB,Cideb
HAVCR1,Gm12169
HAVCR1,BC053393
HAVCR1,Timd2
HAVCR1,Havcr1
CIDEC,Cidec
VPS39,Vps39
RASSF4,Rassf4
UBN2,Ubn2
ACAD11,Acad11
GTF2A2,Gtf2a2
LHFPL3,Lhfpl3
PARP6,Parp6
SNORD96A,Snord96a
FAM168B,Fam168b
CAV3,Cav3
RNF166,Rnf166
RNF145,Rnf145
SMIM12,Smim12
C5orf51,AW549877
ATP2C1,Atp2c1
EFTUD2,Eftud2
ASH1L,Ash1l
SPAG6,Spag6
OR2H2,Olfr90
GSG1,Gsg1
MIR7-3,Mir7-2
CALD1,Cald1
PUSL1,Pusl1
AURKB,Aurkb
IFNA10,Ifna15
IFNA10,Ifna14
IFNA10,Ifna9
IFNA10,Ifna12
IFNA10,Ifna13
IFNA10,Ifna16
IFNA10,Ifna2
IFNA10,Ifnab
IFNA10,Ifna7
IFNA10,Ifna11
IFNA10,Ifna6
IFNA10,Ifna5
IFNA10,Ifna4
IFNA10,Ifna1
SPATA17,Spata17
MFSD6L,Mfsd6l
CYP4F12,Cyp4a30b
CYP4F12,Cyp4a10
CYP4F12,Cyp4a31
CYP4F12,Cyp4a32
PPP1R26,Ppp1r26
ZC2HC1B,Zc2hc1b
DYDC1,Dydc1
RNU6-1088P,Gm25814
RNF10,Rnf10
TMEM238,Tmem238
KLHDC8B,Klhdc8b
TRIM16,Trim16
PUS7,Pus7
SGCZ,Sgcz
PLLP,Pllp
GJB1,Gjb1
CNTD1,Cntd1
FMO1,Fmo1
HHATL,Hhatl
UNC13A,Unc13a
NDUFA3,Ndufa3
RNU6-1198P,Gm23111
MYCL,Mycl
RASGRF2,Rasgrf2
NRIP2,Gm44596
NRIP2,Nrip2
SPATA31D3,Spata31d1a
SPATA31D3,Spata31d1b
SPATA31D3,Spata31d1d
FGF18,Fgf18
LENG9,Leng9
KEAP1,Keap1
CD63,Cd63
SIRT4,Sirt4
PRKG2,Prkg2
C1orf68,2310050C09Rik
PSMA5,Psma5
BANP,Banp
NUDT14,Nudt14
PFDN6,Pfdn6
NUP210L,Nup210l
UBE2I,Ube2i
CDKN2C,Cdkn2c
CD37,Cd37
ACP7,Acp7
WSB2,Wsb2
ZBED3,Zbed3
MIR592,Mir592
STC2,Stc2
RNU6-964P,Gm26226
EIF4A3,Eif4a3l1
EIF4A3,Eif4a3
EIF4A3,Eif4a3l2
CHST7,Chst7
CETN1,Cetn1
STK40,Stk40
MED8,Med8
RNF112,Rnf112
ART4,Art4
TRIM8,Trim8
SOWAHB,Sowahb
DACT3,Dact3
UGT1A10,Ugt1a10
UGT1A10,Ugt1a9
UGT1A10,Ugt1a8
BRD4,Brd4
RNU6-395P,Gm25985
ROPN1B,Ropn1
FOXS1,Foxs1
OR2D3,Olfr716
MIR222,Mir222
FAM89A,Fam89a
FBXO30,Fbxo30
ACOX3,Acox3
RNU6-60P,Gm23503
METTL21A,Mettl21a
TTC32,Ttc32
MYSM1,Mysm1
ANGPTL3,Angptl3
ZMYM6,Zmym6
ZC3H18,Zc3h18
PRR35,A930017K11Rik
INMT,Inmt
SLC7A5,Slc7a5
CENPF,Cenpf
GUCY2D,Gucy2e
DNMT3B,Dnmt3b
